428,6390
426,6447
426,6927
426,7481
426,6925
426,8017
426,6089
426,6453
426,6772
426,6101
426,6449
426,6452
426,7466
426,6454
424,7417
424,6920
424,8010
424,6451
424,7078
424,7405
424,7407
424,7482
424,6926
424,7413
424,6448
424,6917
424,6450
424,7411
422,6272
418,6905
416,6974
414,6845
414,6852
414,6921
414,6545
414,6853
414,6922
414,6919
414,6924
414,6928
412,8615
412,8618
412,8612
410,6610
410,6980
410,6981
410,8619
410,6978
410,6979
410,6612
408,6019
406,9052
406,6018
406,6478
405,6481
404,6474
404,8807
402,6722
401,8165
400,8808
398,7121
398,7378
397,8186
396,8561
396,8564
396,6544
396,8557
396,8559
396,8566
396,8569
395,6382
395,6394
392,8658
391,6389
391,6393
390,8302
388,8259
388,7318
386,6392
386,6386
386,6383
386,8366
386,6387
386,6395
386,6391
386,6376
386,6375
384,6096
382,6123
380,8817
380,8554
380,6433
380,6442
380,6434
380,8558
380,6340
379,7294
379,7297
378,8556
378,8571
378,8572
378,8568
374,8606
374,6113
370,6124
370,6097
362,6114
358,6158
358,6187
358,6183
356,6169
356,6202
356,6171
356,6159
354,8602
354,8600
352,6596
352,7603
350,6599
350,8589
350,8596
348,7395
348,7396
346,6595
344,6956
344,6953
344,8655
344,8654
344,6957
344,6955
342,8821
342,8551
342,9006
340,8570
340,8573
340,6594
340,8550
338,8823
338,8824
338,8822
338,8825
338,8555
334,8562
334,6643
334,6238
332,8126
332,8565
330,8549
330,8567
330,8574
328,6243
328,6263
328,6281
328,6260
326,6196
326,6192
325,8312
324,8537
324,8304
324,6191
324,8543
324,6195
323,6969
323,8314
323,8309
323,8307
323,8306
323,6965
320,8291
318,6962
316,7429
316,7437
316,6245
316,6266
316,8074
316,7428
316,6226
316,7431
316,7438
312,8563
311,7063
311,7083
310,7068
310,8598
310,8603
310,7079
308,6910
308,6369
308,6906
304,6844
304,6868
302,9061
300,6949
300,6304
300,7348
300,8878
300,6303
295,7074
295,9037
295,7075
295,7065
295,7077
295,7085
294,7076
294,6589
294,7084
294,6904
294,7069
294,7066
294,7067
294,8364
292,6800
292,7343
292,6875
292,6864
292,8363
292,6860
292,6798
292,6796
292,6866
292,6909
292,6858
292,6873
290,6973
288,6048
288,8629
287,8639
286,6897
286,6874
286,6892
286,6907
286,6797
286,6850
286,6857
286,6799
286,6869
286,6856
284,8065
284,8177
284,6476
284,8176
284,6482
284,7451
282,6983
282,7024
278,8634
277,6480
277,6479
276,7457
276,8264
276,6635
276,6292
276,8263
276,6636
276,6023
276,8266
276,6633
276,7449
276,7459
276,7205
276,6630
276,7450
276,8265
276,7456
274,8633
274,6629
274,8326
274,7614
274,6631
274,7453
274,6634
274,6632
274,8339
274,7454
270,7464
270,7493
270,7479
270,8008
270,8016
270,7472
270,8000
270,8420
270,7476
270,7485
269,8192
268,7467
268,7465
268,8006
268,7498
268,7499
268,7480
268,7496
268,8003
268,8009
268,7470
268,7468
266,9019
264,6282
264,6237
264,6227
262,6285
262,6249
262,6236
262,6228
262,8282
260,8590
260,6944
260,6945
260,7125
260,9024
260,7157
260,6946
260,6934
258,6244
258,7009
258,6254
258,6283
258,6229
258,6265
258,6235
257,6782
256,6278
256,6277
256,6257
256,6255
256,6240
256,7011
256,7143
256,6280
254,8136
254,8149
252,8695
252,8592
252,6725
251,6935
251,8392
251,6769
248,6061
247,6781
246,6986
246,8321
246,7010
246,7004
246,7008
246,8318
244,7006
244,7007
244,6575
244,7005
243,6783
242,8188
242,7601
242,8303
242,8296
240,8620
240,8305
240,8299
240,8622
240,8138
240,8293
240,6022
240,8617
240,8621
240,8137
240,6020
240,8295
240,8651
238,6767
238,8653
237,7615
236,8135
236,8147
236,8133
234,8647
234,6606
234,6603
234,8308
234,6771
232,8504
230,6284
230,7338
230,9023
230,6221
230,6290
230,6232
230,6220
230,6259
230,6271
228,8649
228,7327
228,7296
228,7331
228,8588
228,8593
228,8601
228,7312
228,7323
227,6785
226,7311
226,7325
224,7329
224,8532
224,7491
224,7484
224,7478
224,8301
224,8013
224,6273
224,7483
224,6274
224,7471
224,8294
224,8005
224,7490
224,6253
224,7462
224,7492
224,8012
224,8014
224,8298
224,7474
224,7488
224,7463
224,6230
224,8002
224,7486
224,7310
224,7477
224,7500
224,8517
224,7473
224,8595
224,7495
224,7487
224,6258
224,8597
224,8591
224,8297
224,7461
224,6509
224,7494
224,8001
224,8015
224,8292
224,7497
224,6224
224,6241
224,8300
222,8146
222,8151
222,7469
222,8134
222,8148
222,8011
220,6918
220,7475
220,8018
220,8004
220,8019
218,6066
217,6768
216,9074
216,8528
216,8803
216,8800
216,8522
216,8810
216,6068
216,8811
216,8514
216,8816
216,8813
216,8459
216,8815
216,8802
216,8812
216,8515
216,8520
216,8809
216,8804
214,7313
214,7330
214,7337
214,7299
214,8806
214,7328
214,6388
214,6859
214,6385
214,7309
214,7303
214,8691
214,7305
214,6851
214,6377
214,7333
214,8805
214,7304
212,6305
212,6592
212,7053
212,6591
212,6306
212,7052
212,7051
212,6380
212,7057
210,6876
210,6854
210,6908
210,6855
210,6877
210,6861
210,6899
210,6849
209,7361
209,7371
209,7368
209,7133
208,6951
208,8583
208,8581
208,6954
208,8869
208,8365
208,8585
208,6952
208,7124
208,6950
207,6774
207,6776
207,6777
206,8218
206,8212
206,6893
206,8203
206,8208
206,6915
206,6898
206,6795
206,8197
205,7381
205,7373
205,6780
205,7366
205,7377
205,7376
204,6531
204,6911
204,7298
204,9073
204,8580
204,6862
204,6735
204,7332
204,6532
204,8872
204,8530
204,8582
204,6923
204,8801
204,7301
204,8586
204,8587
204,6846
204,7315
203,7307
203,7295
203,7322
203,7306
202,7385
202,6537
202,6881
202,6914
202,6847
202,6527
202,6912
202,7388
202,6883
202,7362
202,6526
202,6895
202,7389
202,7374
202,7369
202,6790
202,6879
202,6878
201,6177
201,6154
201,6716
201,6316
201,7180
201,6714
201,6180
201,6712
201,6145
201,6173
201,6715
201,8163
201,6179
201,6174
201,6170
201,6178
201,6165
201,6153
201,8238
201,9039
201,6146
201,6315
201,6175
201,6149
201,6976
201,6163
201,6160
201,6977
201,6148
201,6151
201,7179
201,6143
201,6184
201,6628
201,6713
200,8483
200,7365
200,8162
200,6902
200,6887
200,8161
200,8482
200,7055
200,7122
200,6014
200,6152
200,7181
200,8239
200,7056
200,6885
200,6318
200,6012
200,8484
200,8160
200,6190
200,6624
200,8317
200,7054
200,7178
199,7382
198,6164
198,6886
198,6189
198,6880
198,6144
198,6865
198,6176
198,6889
198,6913
198,6166
198,6162
198,6317
198,8349
198,6884
198,6882
198,6150
198,6843
198,6161
198,6157
198,6185
198,6167
198,6186
198,6894
198,6172
198,6888
198,6896
198,6182
198,9020
198,6181
198,6188
198,6156
197,7364
197,6770
196,7050
196,8350
196,6437
196,8492
196,8645
196,8610
196,7061
196,7370
196,8657
196,7047
196,7049
196,6734
196,8656
196,6706
196,7048
196,6698
196,8417
195,7130
195,8687
195,7379
195,7131
195,7360
195,8688
195,6786
192,6536
192,6529
192,6703
192,7058
192,6535
192,6210
192,8207
192,6697
192,7059
192,8209
192,8211
192,6211
192,6365
192,6207
192,6964
192,8180
192,6538
192,8217
192,6701
192,7386
192,8204
192,6736
190,6302
190,8273
190,8274
190,6512
190,8814
190,6333
190,8818
190,6209
190,8269
190,6961
190,6206
190,8276
190,8275
190,6511
190,8270
190,6346
190,8271
190,6513
190,8827
190,6334
190,6510
190,8277
190,6337
190,6339
190,8819
190,6208
188,7126
188,6539
188,8415
188,7127
188,6540
187,7607
186,6021
186,8342
186,6024
184,6739
184,6740
184,6562
184,8077
184,6213
184,6743
184,6745
184,6748
184,6738
184,8076
184,6212
184,6757
184,6747
184,8533
184,8075
184,6756
184,6754
184,8070
184,6741
184,8078
182,6614
182,6613
182,8500
182,8246
182,8244
182,8249
182,8245
182,8247
180,6705
180,6013
180,6654
180,8498
180,6704
180,8627
180,6655
180,7060
180,6702
180,6699
180,8501
180,7062
180,7176
180,6700
180,8494
178,6593
178,9042
177,6378
177,8367
177,6384
177,7120
177,6379
177,6381
177,6147
176,8508
176,6744
176,6090
176,6656
176,6758
176,6436
176,6752
176,6645
176,6652
176,6742
176,6214
176,6750
176,6100
176,6749
176,6737
176,6746
176,6215
176,7153
176,6755
176,6435
176,6115
176,6120
176,6751
174,7119
172,6657
172,8524
172,6658
172,8510
172,8525
171,8523
170,8505
170,8531
170,7425
170,7424
169,8509
168,8073
168,6659
168,6660
168,8545
168,8521
168,8512
168,8541
168,8540
168,8529
168,8539
168,8513
168,8546
168,8079
168,8542
168,8538
168,8534
168,8526
168,8072
168,9053
168,8071
168,8544
168,8516
166,6291
166,6128
166,9034
166,9036
166,6119
166,6127
166,8692
166,9035
165,7610
164,8242
164,8250
164,6559
164,8248
164,6558
164,8243
164,6609
162,6607
162,8502
162,6605
162,7172
162,6296
162,6611
162,8493
162,7167
162,8490
162,8499
162,6600
162,7170
162,8495
162,6597
162,7023
162,7171
160,9028
160,9027
160,9029
160,9030
160,9026
160,9025
158,6673
158,7165
158,7162
158,6678
158,6604
158,7164
158,6675
158,6602
158,6672
158,7158
158,7168
156,7270
156,8891
156,9067
156,8844
156,9066
156,8848
156,6639
156,8841
156,8832
156,8843
156,6627
156,8889
156,8847
156,8258
156,7272
156,8831
156,8892
156,8846
156,8850
156,8834
156,8842
156,8852
156,8828
156,8833
156,8829
156,8830
156,8893
156,8255
156,8849
156,8851
156,8845
156,8256
156,7271
156,8890
155,7246
155,8411
154,8599
154,8034
154,8257
154,8157
154,8324
154,8159
154,6494
154,8254
154,8150
154,8680
154,6625
154,6646
154,8156
154,6651
154,8835
154,8031
154,6626
154,8253
153,7314
152,8840
152,8839
152,8837
152,8884
152,8836
152,7435
152,7432
152,8880
152,7436
152,8879
152,7433
152,8882
152,8883
152,6753
152,7434
152,8325
152,8881
152,8838
152,7427
152,7430
151,7247
151,8410
150,8478
150,8604
150,8479
150,6320
150,8252
150,6319
150,7123
150,8480
150,8251
150,6396
150,8166
150,8158
150,8169
150,8481
148,8857
148,8875
148,8885
148,8864
148,8894
148,8877
148,8859
148,8856
148,8873
148,8167
148,8860
148,8858
148,8874
148,8861
148,9070
148,8854
148,8865
148,8862
148,8853
148,8867
148,8876
148,8855
148,8863
146,6473
146,6931
146,6581
146,6514
146,6515
146,8168
146,6916
146,6516
146,6517
144,6047
144,6469
144,6475
144,8625
144,6463
144,6049
144,6046
144,6464
144,6477
144,6468
144,6467
144,6465
143,7089
143,6470
143,6471
143,6080
143,6472
143,7606
142,6495
142,6446
141,6466
141,6541
141,6542
140,6107
140,6077
140,7201
140,6497
140,6586
140,7097
140,6587
140,6499
140,6043
140,6045
140,7094
140,6095
140,7088
140,6498
140,7199
140,7198
140,6493
140,6664
140,6109
140,6034
140,6582
139,6990
139,6995
139,6036
139,6994
139,6040
139,6044
139,6033
139,6997
139,6998
139,6993
139,6073
139,6076
138,6963
138,6112
138,7149
138,8402
138,6967
138,6111
138,6010
138,6092
138,8407
138,6968
138,7155
138,6015
138,8406
138,8401
138,7152
138,6225
138,7154
138,6972
138,6093
137,7093
136,6999
136,7200
136,6991
136,7202
136,6667
136,6037
136,6041
136,6038
136,6996
136,6075
136,6078
136,6992
136,6039
136,6035
136,6042
136,7203
134,7096
134,6496
134,6583
134,7095
134,8560
134,8404
134,6492
134,8403
134,7091
134,6585
134,8405
134,7092
134,8553
134,8408
134,6091
134,6588
134,6094
134,6500
134,7415
134,6110
134,6580
134,6584
132,7188
132,7187
132,8370
132,8029
132,8372
131,7108
131,7106
131,7000
131,6947
131,7111
131,7114
131,7112
131,7003
131,7104
131,7118
131,6942
131,8020
131,7107
131,6331
131,8506
131,7002
131,8507
131,7103
131,6948
131,6941
131,7102
131,8281
131,7001
131,7113
131,7117
131,7116
131,6943
131,7109
131,7110
131,7115
131,8280
130,7099
130,7156
130,6081
130,8021
130,7243
130,7242
130,6417
130,7100
130,7098
130,7244
130,7101
130,6420
130,7245
129,8024
129,6416
129,8375
129,7399
129,6424
129,6418
129,8378
129,8377
129,6670
129,6426
129,6421
129,6427
129,7012
129,6419
129,8025
128,7255
128,8225
128,8316
128,7140
128,9021
128,7138
128,7139
128,7135
128,8371
128,7134
128,8578
128,7393
128,7141
128,7390
128,8231
128,6560
128,8579
128,8030
128,7391
128,7142
128,7186
128,8373
128,6561
128,7254
128,7137
128,7252
128,7414
128,7015
128,7184
128,7392
128,7183
128,7251
128,8232
128,7028
128,7182
128,7397
128,7136
128,7253
126,6074
126,7040
126,8698
126,6345
126,9011
126,7039
126,6344
126,6343
126,6351
126,8696
126,6727
126,8699
126,6729
126,6728
126,6350
126,7036
126,9015
126,6347
126,6723
126,6732
126,6724
126,8697
126,7038
126,6933
126,9012
126,6050
126,7035
126,9014
126,6060
126,9013
126,6937
126,7037
126,6731
126,6726
126,7034
126,6730
124,6335
124,6338
124,6332
124,6373
124,6374
124,8278
124,6056
124,6341
124,8267
124,6321
124,7148
124,6052
124,8279
124,7440
124,6349
124,6051
124,6054
124,7025
124,8268
124,7439
124,6342
124,8576
124,6336
124,6058
124,6352
124,8575
124,8400
124,6353
124,6055
124,6348
124,7460
124,6354
124,6059
124,6053
124,6057
124,6322
123,6932
123,6069
123,6071
123,6072
123,7616
123,6936
122,6576
122,6293
122,6574
122,6294
120,6665
120,7398
120,8379
120,6422
120,6669
120,6008
120,7013
120,6423
120,6428
120,9033
120,8027
120,6666
120,6007
120,6425
120,8380
120,6483
120,6668
120,8026
120,6001
120,8376
120,8381
120,6002
118,6765
118,6662
118,6004
118,8362
118,6000
118,6766
118,6661
118,6011
118,6016
118,6663
118,7602
118,6003
116,9031
116,9032
114,8648
114,8022
114,8023
111,7340
111,7239
111,6694
111,7290
111,8356
111,7227
111,6440
111,8359
111,6443
111,6689
111,7222
111,6696
111,7231
111,7289
111,7223
111,7230
111,7208
111,7220
111,6686
111,6682
111,6691
111,7206
111,6267
111,8355
111,6681
111,7232
111,7288
111,7221
111,6441
111,6683
111,6679
111,7234
111,6429
111,7236
110,6687
110,7229
110,7226
110,6438
110,6439
110,7235
110,6693
110,7204
110,7233
110,8360
110,6692
110,7287
110,7339
110,8353
110,6690
110,6444
110,6680
110,6430
110,7237
110,6684
110,7240
110,8358
110,7225
110,7291
110,7228
110,6695
110,7224
110,7286
110,7207
110,6688
110,8354
110,6685
110,7238
110,6431
108,8447
108,8444
108,8455
108,8456
108,8467
108,8445
108,8457
108,8472
108,8466
108,6313
108,8474
108,8477
108,8450
108,8453
108,8471
108,8440
108,8470
108,8463
108,8464
108,8451
108,8449
108,8443
108,8461
108,8441
108,8384
108,6314
108,8468
108,8452
108,8439
108,6312
108,8437
108,8473
108,8465
108,8387
108,8442
108,8390
108,8458
108,8388
108,8469
108,8476
108,8454
108,8448
108,8462
108,8446
108,8460
108,8436
108,8438
107,7604
106,6837
106,6311
106,7384
106,6707
106,7269
106,7261
106,8286
106,6205
106,7266
106,7442
106,7444
106,6708
106,6711
106,8285
106,7263
106,6522
106,6525
106,8289
106,8486
106,8868
106,6520
106,7267
106,7177
106,8069
106,6518
106,6792
106,6838
106,7256
106,6794
106,7259
106,6832
106,8290
105,8584
104,7611
104,8642
104,6084
103,7613
102,8485
102,6524
102,6519
102,7268
102,7265
102,7257
102,6709
102,6710
102,6793
102,7258
102,6521
102,6523
102,7260
102,8487
102,7264
102,7262
100,6204
100,6836
100,8611
100,7383
100,6006
100,8066
100,8609
100,6833
100,8284
100,8393
100,7441
100,8068
100,8153
100,6839
100,8287
100,8391
100,8383
100,8385
100,7443
100,8386
100,6005
100,6009
100,8288
100,8067
98,8139
96,6367
96,6358
96,6371
96,6484
96,6359
96,6364
96,8594
96,6363
96,6370
96,6361
96,6368
96,6366
96,6528
96,6372
96,6355
96,7146
96,6362
96,6356
96,6357
96,6082
96,6485
96,6360
96,7387
93,7300
93,7334
93,7324
93,7317
93,7335
93,7308
93,7302
93,7320
93,7321
93,7292
93,7336
93,8701
93,7326
93,8340
93,7319
93,7293
93,8341
93,7316
92,6534
92,6640
92,6530
90,8083
90,8103
90,8113
90,8092
90,8124
90,8109
90,8125
90,8097
90,8123
90,8107
90,8106
90,8087
90,8088
90,8110
90,8096
90,8120
90,8095
90,8111
90,8119
90,8084
90,8081
90,8091
90,8098
90,8086
90,8099
90,8102
90,8121
90,8094
90,8117
90,8085
90,6623
90,8089
90,8114
90,8105
90,8112
90,8118
90,8116
90,8104
90,8080
90,8101
90,8090
90,8108
90,8115
90,8093
90,8122
90,8100
90,8082
88,1002
88,8548
86,8547
85,9002
85,8682
85,8199
85,6462
85,8200
85,9041
85,9040
85,6459
85,8681
82,8144
82,6457
82,8142
82,8130
82,6458
82,8152
82,8155
80,6461
80,8131
80,8624
80,6027
80,8154
80,8145
80,6460
80,8637
80,8143
78,6456
78,6590
76,7045
76,7044
73,7608
68,8669
64,6788
64,7617
62,6556
62,6557
62,6553
62,6551
62,6550
62,6554
62,6552
62,6063
62,6555
60,6329
60,8240
60,8605
60,6677
60,6328
60,6491
60,6676
60,6486
60,6488
60,6330
60,6327
60,6674
60,6323
60,6324
60,6642
60,6489
60,6270
60,6325
60,6487
60,8608
60,6326
60,6065
60,6641
60,6490
58,6940
56,8351
56,1075
56,8352
56,6547
56,6717
56,7400
50,8394
46,8607
46,6720
46,6975
46,6721
44,7043
44,7041
44,7042
44,7046
43,8216
40,7031
40,6987
40,7030
40,7020
40,7027
40,7026
36,6804
36,6818
36,6098
36,6805
36,7017
36,7022
36,7394
36,7021
36,7014
36,6608
34,8674
34,8661
34,8664
34,8676
34,8671
34,8667
34,8660
34,8670
34,8666
34,8677
34,8675
34,8672
34,8668
34,8679
34,8673
34,8665
34,7147
34,8663
34,8678
34,8662
32,6840
32,6803
32,9057
32,7212
32,8887
32,7216
32,8870
32,6784
32,8056
32,8409
32,6099
32,7217
32,6825
30,8413
30,9068
28,6622
28,6218
28,6231
28,6533
28,8886
28,7169
28,9056
28,6718
28,8871
28,6971
28,6168
28,6067
24,8650
24,6578
24,8652
22,6647
22,6653
22,6650
22,6648
22,6649
20,8519
20,6989
20,8511
20,8535
20,7249
20,6502
20,8527
20,7448
20,8398
20,8518
20,8399
20,7447
20,8536
20,6988
20,7248
20,7250
18,6397
18,6764
18,6938
18,8132
18,8631
18,8628
18,6401
18,6759
17,6504
17,6508
16,6763
16,6083
16,6507
16,6762
16,6402
16,6506
16,6568
16,6761
16,6760
16,6637
16,6400
16,6503
16,7426
16,6546
14,6573
14,6543
14,6569
14,6571
14,8412
14,6501
12,8348
12,8346
12,8347
12,7016
12,7241
12,6577
12,8343
12,8577
12,8345
12,8344
11,7612
10,8693
10,8630
10,8632
9,9077
8,6830
8,9054
8,6826
8,6819
8,8174
8,7029
8,6831
8,7018
8,9055
8,6815
8,6810
8,6808
8,8227
8,6817
8,6822
8,6809
8,6820
8,6813
8,6814
8,7033
8,6811
8,6828
8,8230
8,8229
8,6816
8,8228
8,6801
8,7032
8,8173
8,6812
8,6806
8,8170
8,6827
8,6823
8,8226
8,6821
8,6802
8,6807
8,6824
8,6829
7,8430
7,9078
6,7363
6,7189
6,7195
6,7192
6,7190
6,7193
6,6412
6,7194
6,6572
6,6570
4,6130
4,6307
4,6132
4,6137
4,6134
4,6136
4,8799
4,6841
4,6301
4,6079
4,6261
4,8706
4,6070
4,6135
4,6141
4,6140
4,6138
4,6131
4,6139
4,6791
4,8700
4,8708
4,8261
4,6308
4,8703
4,6129
4,6142
4,6842
4,7191
4,6133
3,6939
3,6548
3,7145
3,7372
3,8129
3,7359
3,7128
3,7375
3,8128
3,6505
3,6566
3,7129
3,7367
3,8283
3,8127
3,6567
3,8164
3,7196
3,6549
3,7380
3,7197
2,8705
2,9018
2,9009
2,9008
2,8704
2,9017
2,8702
2,9016
2,9010
2,9007
